date,country,state,population,confirmed,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend,month,year
2021-11-16,Brazil,Pará,8610080,602686,505,266,1.8344827586206895,Upward,16819,14,7,3.5,Upward,2021-11,2021
2021-11-17,Brazil,Pará,8609117,603124,438,269,1.8175675675675675,Upward,16836,17,8,4.0,Upward,2021-11,2021
2021-11-18,Brazil,Pará,8610753,603677,553,283,1.4739583333333333,Upward,16839,3,8,4.0,Upward,2021-11,2021
2021-11-19,Brazil,Pará,8610560,604217,540,318,1.388646288209607,Upward,16848,9,8,4.0,Upward,2021-11,2021
2021-11-20,Brazil,Pará,8603862,604287,70,316,1.3504273504273505,Upward,16852,4,8,2.6666666666666665,Upward,2021-11,2021
2021-11-21,Brazil,Pará,8605200,604451,164,336,1.423728813559322,Upward,16854,2,8,2.6666666666666665,Upward,2021-11,2021
2021-11-22,Brazil,Pará,8612315,605115,664,420,1.6600790513833992,Upward,16860,6,8,2.6666666666666665,Upward,2021-11,2021
2021-11-23,Brazil,Pará,8612561,605797,682,445,1.4638157894736843,Upward,16864,4,7,1.75,Upward,2021-11,2021
2021-11-24,Brazil,Pará,8612536,606478,681,480,1.5384615384615385,Upward,16875,11,6,1.2,Upward,2021-11,2021
2021-11-25,Brazil,Pará,8611802,607108,630,491,1.6151315789473684,Upward,16879,4,6,1.2,Upward,2021-11,2021
2021-11-26,Brazil,Pará,8613096,607830,722,517,1.8140350877192983,Upward,16884,5,6,1.0,Stable,2021-11,2021
2021-11-27,Brazil,Pará,8605002,607981,151,528,1.8206896551724139,Upward,16886,2,5,0.8333333333333334,Stable,2021-11,2021
2021-11-28,Brazil,Pará,8604011,608062,81,516,1.7793103448275862,Upward,16888,2,5,0.8333333333333334,Stable,2021-11,2021
2021-11-29,Brazil,Pará,8611835,608696,634,512,1.9844961240310077,Upward,16900,12,6,1.0,Stable,2021-11,2021
2021-11-30,Brazil,Pará,8612702,609392,696,514,1.9323308270676691,Upward,16912,12,7,1.0,Stable,2021-11,2021
2021-12-01,Brazil,Pará,8612676,610087,695,516,1.9182156133828996,Upward,16928,16,8,1.0,Stable,2021-12,2021
2021-12-02,Brazil,Pará,8613370,610832,745,532,1.8798586572438163,Upward,16932,4,8,1.0,Stable,2021-12,2021
2021-12-03,Brazil,Pará,8612653,611527,695,529,1.6635220125786163,Upward,16939,7,8,1.0,Stable,2021-12,2021
2021-12-04,Brazil,Pará,8604764,611662,135,526,1.6645569620253164,Upward,16941,2,8,1.0,Stable,2021-12,2021
2021-12-05,Brazil,Pará,8604665,611790,128,533,1.5863095238095237,Upward,16942,1,8,1.0,Stable,2021-12,2021
2021-12-06,Brazil,Pará,8613819,612569,779,554,1.319047619047619,Upward,16955,13,8,1.0,Stable,2021-12,2021
2021-12-07,Brazil,Pará,8612626,613264,695,554,1.2449438202247192,Upward,16962,7,8,1.1428571428571428,Stable,2021-12,2021
2021-12-08,Brazil,Pará,8612881,613978,714,556,1.1583333333333334,Upward,16965,3,6,1.0,Stable,2021-12,2021
2021-12-09,Brazil,Pará,8614593,614815,837,569,1.1588594704684319,Upward,16970,5,6,1.0,Stable,2021-12,2021
2021-12-10,Brazil,Pará,8625214,615573,758,578,1.1179883945841393,Stable,16973,3,5,0.8333333333333334,Stable,2021-12,2021
2021-12-11,Brazil,Pará,8626727,615681,108,575,1.0890151515151516,Stable,16981,8,6,1.2,Upward,2021-12,2021
2021-12-12,Brazil,Pará,8628100,615779,98,570,1.1046511627906976,Stable,16986,5,7,1.4,Upward,2021-12,2021
2021-12-13,Brazil,Pará,8639534,616595,816,576,1.125,Stable,16987,1,5,0.8333333333333334,Stable,2021-12,2021
2021-12-14,Brazil,Pará,8617389,617636,1041,625,1.215953307392996,Upward,17000,13,6,0.8571428571428571,Stable,2021-12,2021
2021-12-15,Brazil,Pará,8614328,618459,823,641,1.2422480620155039,Upward,17016,16,8,1.0,Stable,2021-12,2021
2021-12-16,Brazil,Pará,8625457,619258,799,635,1.193609022556391,Upward,17028,12,9,1.125,Stable,2021-12,2021
2021-12-17,Brazil,Pará,8626012,620123,865,650,1.2287334593572778,Upward,17034,6,9,1.125,Stable,2021-12,2021
2021-12-18,Brazil,Pará,8627931,620261,138,655,1.2452471482889733,Upward,17035,1,8,1.0,Stable,2021-12,2021
2021-12-19,Brazil,Pará,8604848,620404,143,661,1.2401500938086305,Upward,17036,1,8,1.0,Stable,2021-12,2021
2021-12-20,Brazil,Pará,8612100,621070,666,640,1.1552346570397112,Upward,17043,7,8,1.0,Stable,2021-12,2021
2021-12-21,Brazil,Pará,8615332,621970,900,620,1.1191335740072201,Stable,17049,6,7,0.875,Stable,2021-12,2021
2021-12-22,Brazil,Pará,8613031,622705,735,607,1.091726618705036,Stable,17055,6,6,1.0,Stable,2021-12,2021
2021-12-23,Brazil,Pará,8602865,623305,600,579,1.0175746924428823,Stable,17056,1,4,0.6666666666666666,Downward,2021-12,2021
2021-12-24,Brazil,Pará,8602865,623422,117,472,0.8166089965397924,Stable,17060,4,4,0.8,Stable,2021-12,2021
2021-12-25,Brazil,Pará,8602865,623446,24,455,0.7913043478260869,Stable,17064,4,5,0.8333333333333334,Stable,2021-12,2021
2021-12-26,Brazil,Pará,8602865,623467,21,438,0.7684210526315789,Stable,17066,2,5,0.7142857142857143,Downward,2021-12,2021
2021-12-27,Brazil,Pará,8602865,623950,483,412,0.7152777777777778,Downward,17069,3,4,0.8,Stable,2021-12,2021
2021-12-28,Brazil,Pará,8602865,624673,723,387,0.6192,Downward,17079,10,5,0.8333333333333334,Stable,2021-12,2021
2021-12-29,Brazil,Pará,8602865,625052,379,336,0.5241809672386896,Downward,17085,6,5,0.625,Downward,2021-12,2021
